_id,route name,sector name,grade,ascents,stars
5fd77b5c6dfc313795a6e02f,"Brazo corto, bolsillo largo",Monte de Venus,7a,30,4
5fd77b5c6dfc313795a6e030,nivelungalos,Algarrobo,7c,30,4
5fd77b5c6dfc313795a6e031,la buena,El balcon,8a+,30,4
5fd77b5c6dfc313795a6e032,Crisis,Peñeta,6b+,30,2
5fd77b5c6dfc313795a6e033,Animula vagula blandula,El oasis,7a+,30,3
5fd77b5c6dfc313795a6e034,la dona,embalse,7b+,30,4
5fd77b5c6dfc313795a6e035,Mal pago,La pared de enfrente,7c,30,3
5fd77b5c6dfc313795a6e036,Ramallar,Pared De Enfrente,7c+,30,5
5fd77b5c6dfc313795a6e037,pato a la avispa,FANTASIA,7a,29,3
5fd77b5c6dfc313795a6e038,El Clan de los Pikacho,Tío José,7a,29,2
5fd77b5c6dfc313795a6e039,por ahi van los tiros,LA CEGUERA,7a+,29,3
5fd77b5c6dfc313795a6e03a,El corral de la tia Poya,Ramallar,7b+,29,3
5fd77b5c6dfc313795a6e03b,Asilo de ancianos,Ceguera,6b,29,3
5fd77b5c6dfc313795a6e03c,Que te peten,Oasis,7b+,29,3
5fd77b5c6dfc313795a6e03d,El ser invisible,Oasis,7a+,29,3
5fd77b5c6dfc313795a6e03e,Encaloma por la loma,Ceguera,6a+,29,2
5fd77b5c6dfc313795a6e03f,Pin pam pons,Chorreras,7c+,29,5
5fd77b5c6dfc313795a6e040,Vaquilla alegre bandolero,Pared blanca,7b,29,4
5fd77b5c6dfc313795a6e041,Carioca Jo,Tío José,6b,29,3
5fd77b5c6dfc313795a6e042,Magnetoresistencia Gigante,Oasis,6b+,28,2
5fd77b5c6dfc313795a6e043,avejonix,Pared blanca,7a+,28,3
5fd77b5c6dfc313795a6e044,Vejiga Vibratoria,Pared De Enfrente,8a,28,3
5fd77b5c6dfc313795a6e045,Qué hago jugando a la petanca con este cacho de tr,El oasis,6c,28,2
5fd77b5c6dfc313795a6e046,Caravana de mujeres,FANTASIA,5b+,28,3
5fd77b5c6dfc313795a6e047,Todo un clasico R1,Cañaveral,7b+,28,4
5fd77b5c6dfc313795a6e048,Caterin Panzeta Jones,Chorreras,7a,28,4
5fd77b5c6dfc313795a6e049,avejonix,Pared blanca,7a+,28,3
5fd77b5c6dfc313795a6e04a,Vejiga Vibratoria,Pared De Enfrente,8a,28,3
5fd77b5c6dfc313795a6e04b,EL REMANSO DE LAS MULAS,Ramallar,7c+,28,4
5fd77b5c6dfc313795a6e04c,Magnetoresistencia Gigante,Oasis,6b+,28,2
5fd77b5c6dfc313795a6e04d,Presis crack,EL MURO DE LAS LAMENTACIONES,6c+,28,4
5fd77b5c6dfc313795a6e04e,Gofio askatu,Nanopark,7b+,28,4
5fd77b5c6dfc313795a6e04f,compitruenos,Masters,7b+,28,4
5fd77b5c6dfc313795a6e050,Terror bajo el culo,Ceguera,6a+,27,3
5fd77b5c6dfc313795a6e051,Pablosky,Oasis,7a,27,3
5fd77b5c6dfc313795a6e052,Animáculos de la placa,El oasis,7b,27,4
5fd77b5c6dfc313795a6e053,Fragonoide,Oasis,6b+,27,1
5fd77b5c6dfc313795a6e054,Alicia,FANTASIA,5c+,27,3
5fd77b5c6dfc313795a6e055,Reality show,Tío José,7c,27,4
5fd77b5c6dfc313795a6e056,Filomatic,Masters,7a+,27,3
5fd77b5c6dfc313795a6e057,Planeta Namek,Oasis,8a,27,3
5fd77b5c6dfc313795a6e058,Blocando dos,Pared blanca,7a,27,4
5fd77b5c6dfc313795a6e059,Mi juicio en un vicio,Nanopark,7b,27,4
5fd77b5c6dfc313795a6e05a,Danos colaterales,El oasis,7b+,26,5
5fd77b5c6dfc313795a6e05b,Long dong jhon,Chorreras,6b+,26,4
5fd77b5c6dfc313795a6e05c,Yorkshire Pudding,EL MURO DE LAS LAMENTACIONES,6b,26,3
5fd77b5c6dfc313795a6e05d,NIBELUNGALO,Algarrobo,7c,26,4
5fd77b5c6dfc313795a6e05e,Danos colaterales,El oasis,7b+,26,5
5fd77b5c6dfc313795a6e05f,Los profesionales,Competicion,6b,26,3
5fd77b5c6dfc313795a6e060,Ivan el terrible,Peñeta,6b,26,3
5fd77b5c6dfc313795a6e061,Sindrome de cobardía,Tío José,6c+,26,4
5fd77b5c6dfc313795a6e062,El loco de la colina,Peñeta,6a+,26,3
5fd77b5c6dfc313795a6e063,OPERACIÓN DATÍL,Masters,7a+,26,4
5fd77b5c6dfc313795a6e064,Leeds wall,Muro de las lamentaciones,6b+,25,3
5fd77b5c6dfc313795a6e065,El Americano,Serengueti,7b,25,4
5fd77b5c6dfc313795a6e066,Katixa,Ca germa,6c+,25,2
5fd77b5c6dfc313795a6e067,N.N.,Oasis,6c+,25,3
5fd77b5c6dfc313795a6e068,Magnetoresistencia,Oasis,6b+,25,4
5fd77b5c6dfc313795a6e069,Guefillos Crack,Ceguera,6a+,25,3
5fd77b5c6dfc313795a6e06a,Cap i Cua,El oasis,7b,25,4
5fd77b5c6dfc313795a6e06b,Ceguera temporal,Ceguera,6b+,25,3
5fd77b5c6dfc313795a6e06c,Las Carcamas de la Maja,Tierra de nadie,7b,25,2
5fd77b5c6dfc313795a6e06d,"Samba man, Kombi style",la fuente,7a+,24,3
5fd77b5c6dfc313795a6e06e,Placebo,Master,6c+,24,3
5fd77b5c6dfc313795a6e06f,Aromas del Verdon,Pared De Enfrente,7c+,24,4
5fd77b5c6dfc313795a6e070,nos sobran potxolos,EL MURO DE LAS LAMENTACIONES,7a,24,1
5fd77b5c6dfc313795a6e071,De adherencia hasta Valencia,Ca germa,7a+,24,3
5fd77b5c6dfc313795a6e072,Correrá la sangre,FANTASIA,6a,24,3
5fd77b5c6dfc313795a6e073,NORANTADOS,LA CEGUERA,6b,24,2
5fd77b5c6dfc313795a6e074,El agente naranja,El balcon,7c+,24,5
5fd77b5c6dfc313795a6e075,el rey de la palanca,Algarrobo,7c+,24,4
5fd77b5c6dfc313795a6e076,Think drink,Peñeta,6c+,24,2
5fd77b5c6dfc313795a6e077,Terror bajo el culo,LA CEGUERA,6b,24,3
5fd77b5c6dfc313795a6e078,El Chamarilero,Oasis,6c+,24,3
5fd77b5c6dfc313795a6e079,kala kolum,FANTASIA,6b,24,3
5fd77b5c6dfc313795a6e07a,Me Espiazo con Tres Cazos,Tío José,6a,23,3
5fd77b5c6dfc313795a6e07b,Coral combat,Chorreras,7c,23,4
