_id,route name,sector name,grade,ascents,stars
5fd7773c6dfc313795a6d5a1,Las lloronas,Cueva de la Zarza,5c,43,3
5fd7773c6dfc313795a6d5a2,libre albedrio,Las colmenas,7b,43,4
5fd7773c6dfc313795a6d5a3,Kankikawa,Gena,6c+,43,3
5fd7773c6dfc313795a6d5a4,El descanso de la dama,Martín Alhaja,6a+,43,3
5fd7773c6dfc313795a6d5a5,Las lesbis locas,Cueva de la Zarza,6c+,43,4
5fd7773c6dfc313795a6d5a6,Zapatones,Alfar,7c,43,4
5fd7773c6dfc313795a6d5a7,Sueños de Garet,Desierto,6c+,42,4
5fd7773c6dfc313795a6d5a8,manolo martinez,Paúles,6c+,42,3
5fd7773c6dfc313795a6d5a9,Las dos puertas,Paúles,7c,42,4
5fd7773c6dfc313795a6d5aa,Smithers,Valdecabras Norte,6b+,42,3
5fd7773c6dfc313795a6d5ab,Peña de las desgracias,Paúles,6a+,41,3
5fd7773c6dfc313795a6d5ac,Titanium,Cueva de la Zarza,7c,41,4
5fd7773c6dfc313795a6d5ad,Las aventuras de Pinocho,Las Marías,7b+,41,3
5fd7773c6dfc313795a6d5ae,Carajillo free,El Camino,7a,41,3
5fd7773c6dfc313795a6d5af,Gracias Vicente,Valdecabras Sur,7a+,41,4
5fd7773c6dfc313795a6d5b0,Nieve de mayo,Rincón de la Ermita,8a,41,4
5fd7773c6dfc313795a6d5b1,A contracorriente,Gena,7a,41,4
5fd7773c6dfc313795a6d5b2,Fotón,Gena,7b,40,4
5fd7773c6dfc313795a6d5b3,Comfortable numbs,Gena,7a+,40,3
5fd7773c6dfc313795a6d5b4,Ella laraña,Alfar,7b,40,4
5fd7773c6dfc313795a6d5b5,El Monstruo de las Galletas,Martín Alhaja,8a,40,3
5fd7773c6dfc313795a6d5b6,ojo clinico,Sombretivo,7a,40,3
5fd7773c6dfc313795a6d5b7,bonsai,Merendero,7b+,40,4
5fd7773c6dfc313795a6d5b8,Ensoñadores,Rincón de la Ermita,7c,40,3
5fd7773c6dfc313795a6d5b9,OAEO,Paúles,6c,40,3
5fd7773c6dfc313795a6d5ba,#hombroroto,Portero de Noche,7c,40,4
5fd7773c6dfc313795a6d5bb,Din don dolly,Merendero,7c+,40,4
5fd7773c6dfc313795a6d5bc,Chulí cocinero,Martín Alhaja,8a+,39,3
5fd7773c6dfc313795a6d5bd,NO HAY DE QUE,Primate,6c,39,4
5fd7773c6dfc313795a6d5be,Aletargados,Rincón de la Ermita,6a+,39,3
5fd7773c6dfc313795a6d5bf,Impedimento estérico,Paúles,7b,39,4
